"run_tag","variable_id","window_family","rolling_window_id","window_start","window_end","n_obs","window_type","width","endpoint_year","level_adf_read","level_kpss_read","diff_adf_read","diff_kpss_read","level_pp_read","diff_pp_read","classification","short_window_flag","deterministic_spec_used","failed_tests_count","skipped_tests_count","notes"
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","pre_1974_expanding","pre_1974_expanding_1929_1962",1929,1962,34,"expanding_endpoint",,1962,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","pre_1974_expanding","pre_1974_expanding_1929_1963",1929,1963,35,"expanding_endpoint",,1963,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","pre_1974_expanding","pre_1974_expanding_1929_1964",1929,1964,36,"expanding_endpoint",,1964,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","pre_1974_expanding","pre_1974_expanding_1929_1965",1929,1965,37,"expanding_endpoint",,1965,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","pre_1974_expanding","pre_1974_expanding_1929_1966",1929,1966,38,"expanding_endpoint",,1966,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","pre_1974_expanding","pre_1974_expanding_1929_1967",1929,1967,39,"expanding_endpoint",,1967,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","pre_1974_expanding","pre_1974_expanding_1929_1968",1929,1968,40,"expanding_endpoint",,1968,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","pre_1974_expanding","pre_1974_expanding_1929_1969",1929,1969,41,"expanding_endpoint",,1969,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","pre_1974_expanding","pre_1974_expanding_1929_1970",1929,1970,42,"expanding_endpoint",,1970,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","pre_1974_expanding","pre_1974_expanding_1929_1971",1929,1971,43,"expanding_endpoint",,1971,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","pre_1974_expanding","pre_1974_expanding_1929_1972",1929,1972,44,"expanding_endpoint",,1972,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","pre_1974_expanding","pre_1974_expanding_1929_1973",1929,1973,45,"expanding_endpoint",,1973,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_1998",1974,1998,25,"expanding_endpoint",,1998,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",TRUE,"drift",0,0,"exploratory window with 25 <= n < 30"
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_1999",1974,1999,26,"expanding_endpoint",,1999,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",TRUE,"drift",0,0,"exploratory window with 25 <= n < 30"
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2000",1974,2000,27,"expanding_endpoint",,2000,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",TRUE,"drift",0,0,"exploratory window with 25 <= n < 30"
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2001",1974,2001,28,"expanding_endpoint",,2001,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",TRUE,"drift",0,0,"exploratory window with 25 <= n < 30"
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2002",1974,2002,29,"expanding_endpoint",,2002,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",TRUE,"drift",0,0,"exploratory window with 25 <= n < 30"
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2003",1974,2003,30,"expanding_endpoint",,2003,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2004",1974,2004,31,"expanding_endpoint",,2004,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2005",1974,2005,32,"expanding_endpoint",,2005,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2006",1974,2006,33,"expanding_endpoint",,2006,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2007",1974,2007,34,"expanding_endpoint",,2007,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2008",1974,2008,35,"expanding_endpoint",,2008,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2009",1974,2009,36,"expanding_endpoint",,2009,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2010",1974,2010,37,"expanding_endpoint",,2010,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2011",1974,2011,38,"expanding_endpoint",,2011,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2012",1974,2012,39,"expanding_endpoint",,2012,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2013",1974,2013,40,"expanding_endpoint",,2013,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2014",1974,2014,41,"expanding_endpoint",,2014,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2015",1974,2015,42,"expanding_endpoint",,2015,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2016",1974,2016,43,"expanding_endpoint",,2016,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2017",1974,2017,44,"expanding_endpoint",,2017,"fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","mixed_test_evidence",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2018",1974,2018,45,"expanding_endpoint",,2018,"fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","mixed_test_evidence",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2019",1974,2019,46,"expanding_endpoint",,2019,"fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","mixed_test_evidence",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2020",1974,2020,47,"expanding_endpoint",,2020,"fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","mixed_test_evidence",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2021",1974,2021,48,"expanding_endpoint",,2021,"fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","mixed_test_evidence",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2022",1974,2022,49,"expanding_endpoint",,2022,"fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","mixed_test_evidence",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2023",1974,2023,50,"expanding_endpoint",,2023,"fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","mixed_test_evidence",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","post_1973_expanding","post_1973_expanding_1974_2024",1974,2024,51,"expanding_endpoint",,2024,"fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","mixed_test_evidence",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_pre_1974","fixed_width_30_pre_1974_1929_1958",1929,1958,30,"fixed_width",30,1958,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_pre_1974","fixed_width_30_pre_1974_1930_1959",1930,1959,30,"fixed_width",30,1959,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_pre_1974","fixed_width_30_pre_1974_1931_1960",1931,1960,30,"fixed_width",30,1960,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_pre_1974","fixed_width_30_pre_1974_1932_1961",1932,1961,30,"fixed_width",30,1961,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_pre_1974","fixed_width_30_pre_1974_1933_1962",1933,1962,30,"fixed_width",30,1962,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_pre_1974","fixed_width_30_pre_1974_1934_1963",1934,1963,30,"fixed_width",30,1963,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_pre_1974","fixed_width_30_pre_1974_1935_1964",1935,1964,30,"fixed_width",30,1964,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_pre_1974","fixed_width_30_pre_1974_1936_1965",1936,1965,30,"fixed_width",30,1965,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_pre_1974","fixed_width_30_pre_1974_1937_1966",1937,1966,30,"fixed_width",30,1966,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_pre_1974","fixed_width_30_pre_1974_1938_1967",1938,1967,30,"fixed_width",30,1967,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_pre_1974","fixed_width_30_pre_1974_1939_1968",1939,1968,30,"fixed_width",30,1968,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_pre_1974","fixed_width_30_pre_1974_1940_1969",1940,1969,30,"fixed_width",30,1969,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_pre_1974","fixed_width_30_pre_1974_1941_1970",1941,1970,30,"fixed_width",30,1970,"fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","mixed_test_evidence",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_pre_1974","fixed_width_30_pre_1974_1942_1971",1942,1971,30,"fixed_width",30,1971,"fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","mixed_test_evidence",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_pre_1974","fixed_width_30_pre_1974_1943_1972",1943,1972,30,"fixed_width",30,1972,"fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","mixed_test_evidence",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_pre_1974","fixed_width_30_pre_1974_1944_1973",1944,1973,30,"fixed_width",30,1973,"fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","mixed_test_evidence",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_post_1973","fixed_width_30_post_1973_1974_2003",1974,2003,30,"fixed_width",30,2003,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_unit_root_5pct","I1_preferred",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_post_1973","fixed_width_30_post_1973_1975_2004",1975,2004,30,"fixed_width",30,2004,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_unit_root_5pct","I2_risk",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_post_1973","fixed_width_30_post_1973_1976_2005",1976,2005,30,"fixed_width",30,2005,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_unit_root_5pct","I2_risk",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_post_1973","fixed_width_30_post_1973_1977_2006",1977,2006,30,"fixed_width",30,2006,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_unit_root_5pct","I2_risk",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_post_1973","fixed_width_30_post_1973_1978_2007",1978,2007,30,"fixed_width",30,2007,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_unit_root_5pct","I2_risk",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_post_1973","fixed_width_30_post_1973_1979_2008",1979,2008,30,"fixed_width",30,2008,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_unit_root_5pct","I2_risk",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_post_1973","fixed_width_30_post_1973_1980_2009",1980,2009,30,"fixed_width",30,2009,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_unit_root_5pct","I2_risk",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_post_1973","fixed_width_30_post_1973_1981_2010",1981,2010,30,"fixed_width",30,2010,"fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_unit_root_5pct","I2_risk",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_post_1973","fixed_width_30_post_1973_1982_2011",1982,2011,30,"fixed_width",30,2011,"fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_unit_root_5pct","I2_risk",FALSE,"drift",0,0,""
"S31I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B","omega_m_ME_NRC_t","fixed_width_30_post_1973","fixed_width_30_post_1973_1983_2012",1983,2012,30,"fixed_width",30,2012,"fail_to_reject_unit_root_5pct","fail_to_reject_stationarity_5pct","fail_to_reject_unit_root_5pct","reject_stationarity_5pct","fail_to_reject_unit_root_5pct","fail_to_reject_unit_root_5pct","I2_risk",FALSE,"drift",0,0,""
