"run_id","det_tag","include","LRinclude","p","r","q_tag","qY","qK","cell_id","status","fit_term_source","covariance_source","logLik","T_eff","T_eff_common","k_gamma","k_pi","k_det","k_sigma","k_total","ICOMP_pen_raw","RICOMP_pen_raw","ICOMP_pen","RICOMP_pen","ICOMP_flag","RICOMP_flag","ICOMP_stabilized","RICOMP_stabilized","AIC","BIC","HQ","AICc","theta_hat","alpha_y","alpha_k","Pi_11","Pi_12","Pi_21","Pi_22","SR_norm_total","share_Y","share_K","stability_margin","unit_root_count","unstable_count","unit_root_mismatch","fail_code","fail_msg","window_tag","window_start","window_end","dBIC","dAIC","dHQ"
1772640356,"SR_const__LR_trend","const","trend",1,1,"sym",1,1,"p01_sym_const_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",288.45561562007,63,57,4,4,2,3,13,-14.8010745809217,-13.522856408397,0.43114672298527,0.43114672298527,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-550.91123124014,-524.351564758291,-540.589239788421,-542.44611496107,0.750094854726913,0.113756916835742,0.14931263396022,0.113756916835742,-0.0853284780080878,0.14931263396022,-0.111998638479284,0.430121995735729,0.1642486128851,0.986418974455236,0.0984938233418882,1,0,0,NA,NA,"shaikh_window",1947,2011,7.26137569137325,3.17527315570419,4.76327184058414
1772640356,"SR_const__LR_trend","const","trend",1,1,"Y_only",1,0,"p01_Y_only_const_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",283.361578825629,63,57,2,4,2,3,11,-14.6393591271299,-13.4044812594193,0.377314494592593,0.377314494592593,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-544.723157651259,-522.249593705079,-535.989164884419,-538.856490984592,0.750094854726913,0.0738094132305223,0.166423166537723,0.0738094132305223,-0.0553640610946273,0.166423166537723,-0.124833160927306,0.0750181200170212,1,0,0.0536924080460016,1,0,0,NA,NA,"shaikh_window",1947,2011,9.36334674458544,9.36334674458544,9.36334674458544
1772640356,"SR_const__LR_trend","const","trend",1,1,"K_only",0,1,"p01_K_only_const_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",288.043252197922,63,57,2,4,2,3,11,-14.7879836786313,-13.5198935029826,0.423702555123761,0.423702555123761,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-554.086504395844,-531.612940449664,-545.352511629005,-548.219837729178,0.750094854726913,0.115302519599489,0.138806139009561,0.115302519599489,-0.0864878266886256,0.138806139009561,-0.104117770675581,0.411729437564194,0,1,0.0764166190202793,1,0,0,NA,NA,"shaikh_window",1947,2011,0,0,0
1772640356,"SR_const__LR_trend","const","trend",1,1,"Y_short",1,1,"p01_Y_short_const_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",288.45561562007,63,57,4,4,2,3,13,-14.8010745809217,-13.522856408397,0.43114672298527,0.43114672298527,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-550.91123124014,-524.351564758291,-540.589239788421,-542.44611496107,0.750094854726913,0.113756916835742,0.14931263396022,0.113756916835742,-0.0853284780080878,0.14931263396022,-0.111998638479284,0.430121995735729,0.1642486128851,0.986418974455236,0.0984938233418882,1,0,0,NA,NA,"shaikh_window",1947,2011,7.26137569137325,3.17527315570419,4.76327184058414
1772640356,"SR_const__LR_trend","const","trend",1,1,"K_short",1,1,"p01_K_short_const_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",288.45561562007,63,57,4,4,2,3,13,-14.8010745809217,-13.522856408397,0.43114672298527,0.43114672298527,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-550.91123124014,-524.351564758291,-540.589239788421,-542.44611496107,0.750094854726913,0.113756916835742,0.14931263396022,0.113756916835742,-0.0853284780080878,0.14931263396022,-0.111998638479284,0.430121995735729,0.1642486128851,0.986418974455236,0.0984938233418882,1,0,0,NA,NA,"shaikh_window",1947,2011,7.26137569137325,3.17527315570419,4.76327184058414
1772640356,"SR_const__LR_trend","const","trend",2,1,"sym",2,2,"p02_sym_const_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",290.685662441696,62,57,8,4,2,3,17,-15.0201899440331,-13.833298249791,0.400735194435544,0.400735194435544,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-547.371324883392,-512.639453330204,-533.873336061913,-531.679017191084,2.74638754742551,0.0238169793824693,0.0102460520985127,0.0238169793824693,-0.0654106555933038,0.0102460520985127,-0.0281396298936283,0.664377735368892,0.348749330510992,0.912658750009263,0.0335965065628383,1,0,0,NA,NA,"shaikh_window",1947,2011,18.9734871194598,6.71517951245255,11.4791755670923
1772640356,"SR_const__LR_trend","const","trend",2,1,"Y_only",2,0,"p02_Y_only_const_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",282.749381448659,62,57,4,4,2,3,13,-14.7641808797415,-13.6419726696747,0.315694815336037,0.315694815336037,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-539.498762897317,-512.939096415468,-529.176771445598,-531.033646618247,2.74638754742551,0.0188748961087392,0.0120306945966884,0.0188748961087392,-0.0518377796319914,0.0120306945966884,-0.0330409498272244,0.356016103529331,1,0,0.0298833998431278,1,0,0,NA,NA,"shaikh_window",1947,2011,18.6738440341961,14.5877414985271,16.175740183407
1772640356,"SR_const__LR_trend","const","trend",2,1,"K_only",0,2,"p02_K_only_const_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",287.443548530061,62,57,4,4,2,3,13,-14.9156056243029,-13.7985145911979,0.342928356105221,0.342928356105221,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-548.887097060121,-522.327430578272,-538.565105608402,-540.421980781051,2.74638754742551,0.0230565753742574,0.0122448121299,0.0230565753742574,-0.0633222914941381,0.0122448121299,-0.0336289995541221,0.682180153898801,0,1,0.0379429813374667,1,0,0,NA,NA,"shaikh_window",1947,2011,9.28550987139226,5.19940733572321,6.78740602060316
1772640356,"SR_const__LR_trend","const","trend",2,1,"Y_short",1,2,"p02_Y_short_const_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",287.731805590906,62,57,6,4,2,3,15,-14.9249042391689,-13.8016144635083,0.347555580294113,0.347555580294113,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-545.463611181813,-514.817842164295,-533.553621045214,-533.756294108642,2.74638754742551,0.0231589430255172,0.0115412398296824,0.0231589430255172,-0.0636034327368173,0.0115412398296824,-0.0316967173500911,0.680888857536237,0.0930591027523738,0.991738038643671,0.0376786661644766,1,0,0,NA,NA,"shaikh_window",1947,2011,16.7950982853695,8.62289321403136,11.7988905837911
1772640356,"SR_const__LR_trend","const","trend",2,1,"K_short",2,1,"p02_K_short_const_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",289.070031986687,62,57,6,4,2,3,15,-14.9680728325812,-13.7890449965345,0.38655210531779,0.38655210531779,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-548.140063973375,-517.494294955857,-536.230073836776,-536.432746900204,2.74638754742551,0.0220353546562006,0.0106654075675455,0.0220353546562006,-0.060517623630894,0.0106654075675455,-0.0292913425317248,0.662809018566459,0.434061488668126,0.669046815788296,0.0322523207592698,1,0,0,NA,NA,"shaikh_window",1947,2011,14.1186454938074,5.94644042246932,9.12243779222911
1772640356,"SR_const__LR_trend","const","trend",3,1,"sym",3,3,"p03_sym_const_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",292.98482519651,61,57,12,4,2,3,21,-15.2487553714248,-13.7969523104907,0.572601458586757,0.572601458586757,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-543.96965039302,-501.065573768494,-527.295664201781,-517.56965039302,0.532542419414132,-0.0960749115822576,0.115062594586743,-0.0960749115822576,0.0511639658590143,0.115062594586743,-0.0612757125052914,0.951136666656864,0.594108368620053,0.795403008305876,0.213371039126117,1,0,0,NA,NA,"shaikh_window",1947,2011,30.54736668117,10.1168540028245,18.0568474272241
1772640356,"SR_const__LR_trend","const","trend",3,1,"Y_only",3,0,"p03_Y_only_const_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",281.986296534901,61,57,6,4,2,3,15,-14.8881478743228,-13.6597212289451,0.382573475441591,0.382573475441591,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-533.972593069801,-503.326824052283,-522.062602933202,-522.265275996631,0.532542419414132,-0.0877366569347218,0.0740208373230977,-0.0877366569347218,0.0467234915553244,0.0740208373230977,-0.0394192357951023,0.455831715189211,1,0,0.112132677744067,1,0,0,NA,NA,"shaikh_window",1947,2011,28.2861163973811,20.113911326043,23.2899086958029
